x,y,z,Type,State,extra
65,85,80,1,7,0|9|32|6
58,73,87,1,7,0|9|22|7
56,60,77,1,7,0|9|9|10
50,58,73,1,7,0|9|0|15
80,73,77,1,7,0|9|0|6
82,82,80,1,7,0|9|49|5
75,75,69,1,7,0|9|0|6
46,56,71,1,7,0|9|53|11
73,71,90,1,7,0|9|47|5
73,75,91,1,7,0|9|68|5
75,84,74,1,7,0|9|0|6
46,60,79,1,7,0|9|38|14
58,66,85,1,7,0|9|28|10
60,75,73,1,7,0|9|13|8
72,79,84,1,7,0|9|0|10
68,87,79,1,7,0|9|17|6
65,76,83,1,7,0|9|0|11
54,73,78,1,7,0|9|0|10
67,65,86,1,7,0|9|56|6
60,59,72,1,7,0|9|66|10
75,67,82,1,7,0|9|0|7
58,81,81,1,7,0|9|35|6
63,62,81,1,7,0|9|52|11
77,69,85,1,7,0|9|0|6
81,82,73,1,7,0|9|7|5
67,84,84,1,7,0|9|19|6
55,65,75,1,7,0|9|0|11
62,70,84,1,7,0|9|0|13
78,84,78,1,7,0|9|0|6
75,80,73,1,7,0|9|0|8
76,81,73,1,7,0|9|0|8
70,78,89,1,7,0|9|10|6
62,66,81,1,7,0|9|0|12
53,64,69,1,7,0|9|6|12
62,81,86,1,7,0|9|0|8
66,73,90,1,7,0|9|0|7
59,75,74,1,7,0|9|0|9
52,73,81,1,7,0|9|9|10
60,71,76,1,7,0|9|0|12
68,83,83,1,7,0|9|0|6
51,56,71,1,7,0|9|0|12
68,86,86,1,7,0|9|46|5
82,80,81,1,7,0|9|11|5
73,72,87,1,7,0|9|0|7
72,81,74,1,7,0|9|0|9
77,87,70,1,7,0|9|13|5
53,74,81,1,7,0|9|56|9
60,63,75,1,7,0|9|58|8
73,85,83,1,7,0|9|43|6
66,67,89,1,7,0|9|56|6
73,68,78,1,7,0|9|0|6
68,81,78,1,7,0|9|0|9
60,72,88,1,7,0|9|25|7
63,66,84,1,7,0|9|0|12
55,75,72,1,7,0|9|32|8
74,81,69,1,7,0|9|33|5
59,78,81,1,7,0|9|0|9
46,73,71,1,7,0|116|60|12
46,59,71,1,7,0|9|23|12
54,74,81,1,7,0|9|40|9
39,67,69,1,7,0|9|8|15
67,75,82,1,7,0|9|0|12
60,65,72,1,7,0|9|37|9
60,75,71,1,7,0|9|30|8
51,59,76,1,7,0|9|0|13
52,58,70,1,7,0|9|0|13
61,70,69,1,7,0|9|49|8
71,65,86,1,7,0|9|55|6
77,75,85,1,7,0|9|0|8
74,69,73,1,7,0|9|59|5
69,88,82,1,7,0|9|15|6
51,69,66,1,7,0|116|52|11
79,74,68,1,7,0|9|11|5
55,66,65,1,7,0|9|4|12
66,78,91,1,7,0|9|6|7
49,63,72,1,7,0|9|0|12
43,50,59,1,7,0|116|15|16
81,78,71,1,7,0|9|29|5
56,65,74,1,7,0|9|0|10
74,79,89,1,7,0|9|0|6
59,64,70,1,7,0|9|47|10
72,87,74,1,7,0|9|68|5
63,80,80,1,7,0|9|0|8
73,84,80,1,7,0|9|0|6
56,60,79,1,7,0|9|11|10
54,59,73,1,7,0|9|0|12
74,68,90,1,7,0|9|64|5
80,79,88,1,7,0|9|51|5
67,80,90,1,7,0|9|6|7
75,70,87,1,7,0|9|47|5
57,78,79,1,7,0|9|0|10
80,69,73,1,7,0|9|7|5
61,74,72,1,7,0|9|31|8
58,80,86,1,7,0|9|24|7
67,86,73,1,7,0|9|29|5
49,74,66,1,7,0|116|43|12
67,80,89,1,7,0|9|67|5
80,75,70,1,7,0|9|27|5
59,81,78,1,7,0|9|42|7
71,74,80,1,7,0|9|0|10
79,69,76,1,7,0|9|5|5
57,59,72,1,7,0|9|0|11
48,62,72,1,7,0|9|0|13
63,72,88,1,7,0|9|9|7
71,64,79,1,7,0|9|66|6
52,55,75,1,7,0|9|0|12
51,68,82,1,7,0|9|19|9
49,75,63,1,7,0|116|23|12
76,82,69,1,7,0|9|10|5
66,77,77,1,7,0|9|0|12
49,59,79,1,7,0|9|4|12
50,60,76,1,7,0|9|0|13
82,82,84,1,7,0|9|49|5
63,74,80,1,7,0|9|0|12
63,73,88,1,7,0|9|0|8
69,75,74,1,7,0|9|0|8
67,63,74,1,7,0|65|27|15
49,72,65,1,7,0|116|54|11
72,73,78,1,7,0|9|0|9
57,69,74,1,7,0|9|0|11
55,77,75,1,7,0|9|33|8
74,67,82,1,7,0|9|0|7
71,69,76,1,7,0|9|0|7
53,69,67,1,7,0|9|58|11
74,69,89,1,7,0|9|4|7
67,72,78,1,7,0|9|0|11
82,80,73,1,7,0|9|9|5
79,74,75,1,7,0|9|0|6
76,87,83,1,7,0|9|16|6
66,74,74,1,7,0|9|0|9
65,81,69,1,7,0|9|29|5
82,79,76,1,7,0|9|9|5
70,69,73,1,7,0|9|61|6
47,63,64,1,7,0|9|41|12
73,71,75,1,7,0|9|0|6
68,76,73,1,7,0|9|0|8
82,75,81,1,7,0|9|66|5
54,72,75,1,7,0|9|0|10
65,83,73,1,7,0|9|15|8
58,75,88,1,7,0|9|23|7
46,62,69,1,7,0|379|42|12
54,63,72,1,7,0|9|0|11
69,88,73,1,7,0|9|29|5
69,66,78,1,7,0|9|0|7
72,59,76,1,7,0|9|27|15
79,78,89,1,7,0|9|47|5
79,73,76,1,7,0|9|0|6
71,76,89,1,7,0|9|0|7
79,69,90,1,7,0|9|47|5
70,70,83,1,7,0|9|0|9
65,83,87,1,7,0|9|36|6
56,64,74,1,7,0|9|0|11
73,76,76,1,7,0|9|0|10
65,79,74,1,7,0|9|0|7
73,70,78,1,7,0|9|0|8
82,82,79,1,7,0|9|48|5
74,87,78,1,7,0|9|45|5
62,71,70,1,7,0|9|35|8
79,69,87,1,7,0|9|47|5
66,65,71,1,7,0|65|56|14
72,70,77,1,7,0|9|0|7
68,75,89,1,7,0|9|0|8
49,66,69,1,7,0|9|0|11
60,69,77,1,7,0|9|0|11
57,65,77,1,7,0|9|0|11
71,65,82,1,7,0|9|53|6
71,76,72,1,7,0|9|0|8
58,69,72,1,7,0|9|20|9
60,69,86,1,7,0|9|0|12
54,61,65,1,7,0|379|19|12
78,68,86,1,7,0|9|49|5
64,64,74,1,7,0|9|51|8
59,69,73,1,7,0|9|0|10
71,69,84,1,7,0|9|0|7
69,78,67,1,7,0|9|28|5
68,65,78,1,7,0|9|46|7
81,77,87,1,7,0|9|52|5
55,59,69,1,7,0|9|0|11
63,79,81,1,7,0|9|0|11
73,77,82,1,7,0|9|0|11
70,83,74,1,7,0|9|0|7
45,66,75,1,7,0|9|46|10
83,82,76,1,7,0|9|11|5
75,86,73,1,7,0|9|9|5
58,66,86,1,7,0|9|48|10
80,74,74,1,7,0|9|0|6
65,78,87,1,7,0|9|0|8
54,54,71,1,7,0|9|48|10
71,83,73,1,7,0|9|0|8
58,71,69,1,7,0|9|48|8
57,75,80,1,7,0|9|0|9
74,80,89,1,7,0|9|0|6
61,67,88,1,7,0|9|16|11
50,72,70,1,7,0|9|16|11
81,75,80,1,7,0|9|0|6
60,69,88,1,7,0|9|15|11
54,62,75,1,7,0|9|0|11
68,77,79,1,7,0|9|0|13
70,81,83,1,7,0|9|0|8
76,84,83,1,7,0|9|18|6
68,78,89,1,7,0|9|0|8
74,74,86,1,7,0|9|0|8
81,71,79,1,7,0|9|9|5
60,67,76,1,7,0|9|0|10
58,75,75,1,7,0|9|0|10
66,80,80,1,7,0|9|0|9
65,78,73,1,7,0|9|0|6
81,71,81,1,7,0|9|48|5
45,68,61,1,7,0|9|63|12
63,81,85,1,7,0|9|25|7
77,82,83,1,7,0|9|0|7
60,57,72,1,7,0|9|51|13
84,76,70,1,7,0|9|27|5
66,70,71,1,7,0|9|33|8
75,73,92,1,7,0|9|54|6
43,58,67,1,7,0|116|56|14
60,73,69,1,7,0|9|31|8
70,71,80,1,7,0|9|0|8
80,80,69,1,7,0|9|9|5
81,77,79,1,7,0|9|0|6
56,61,77,1,7,0|9|14|10
45,75,77,1,7,0|379|55|14
59,75,76,1,7,0|9|0|10
46,52,72,1,7,0|9|55|11
65,75,90,1,7,0|9|0|7
72,72,75,1,7,0|9|0|7
65,63,82,1,7,0|9|47|10
65,66,79,1,7,0|9|0|7
59,70,86,1,7,0|9|0|11
73,87,83,1,7,0|9|15|6
75,78,91,1,7,0|9|48|5
64,81,74,1,7,0|9|14|8
61,76,81,1,7,0|9|0|9
56,58,73,1,7,0|9|0|12
59,65,74,1,7,0|9|0|9
64,78,81,1,7,0|9|0|11
66,71,74,1,7,0|9|0|9
74,84,72,1,7,0|9|0|6
70,80,83,1,7,0|9|0|9
59,66,80,1,7,0|9|0|11
46,69,78,1,7,0|9|7|10
58,66,82,1,7,0|9|0|11
47,76,71,1,7,0|116|50|13
73,79,68,1,7,0|9|9|5
73,78,79,1,7,0|9|0|11
59,80,85,1,7,0|9|23|7
56,67,84,1,7,0|9|0|10
52,65,72,1,7,0|379|0|15
58,82,77,1,7,0|9|41|7
58,56,74,1,7,0|9|67|10
64,83,81,1,7,0|9|0|7
76,79,69,1,7,0|9|9|5
60,74,79,1,7,0|9|0|11
69,73,74,1,7,0|65|0|15
58,63,71,1,7,0|9|44|10
68,76,71,1,7,0|9|24|5
70,82,74,1,7,0|9|0|8
56,70,85,1,7,0|9|15|11
70,65,76,1,7,0|9|54|6
63,64,79,1,7,0|9|47|10
68,65,90,1,7,0|9|56|6
45,76,75,1,7,0|116|31|13
58,78,88,1,7,0|9|22|7
77,79,89,1,7,0|9|47|5
72,77,89,1,7,0|9|0|6
57,61,77,1,7,0|9|37|10
54,68,74,1,7,0|9|0|10
65,69,69,1,7,0|9|61|12
46,60,73,1,7,0|9|5|12
62,72,81,1,7,0|9|0|10
75,85,86,1,7,0|9|47|5
66,77,82,1,7,0|9|0|11
57,54,70,1,7,0|9|45|10
46,75,80,1,7,0|379|36|14
76,79,73,1,7,0|9|0|8
49,61,76,1,7,0|9|4|12
71,84,69,1,7,0|9|9|5
57,75,74,1,7,0|9|0|9
51,71,72,1,7,0|379|0|13
76,77,83,1,7,0|9|0|10
70,77,86,1,7,0|9|0|9
72,72,76,1,7,0|9|0|8
73,80,79,1,7,0|9|0|10
69,63,80,1,7,0|9|55|6
48,54,70,1,7,0|9|42|12
66,76,79,1,7,0|9|0|11
81,72,81,1,7,0|9|47|5
57,75,78,1,7,0|9|0|9
63,82,85,1,7,0|9|67|5
62,69,87,1,7,0|9|57|11
61,74,80,1,7,0|9|0|11
68,76,85,1,7,0|9|0|10
68,87,86,1,7,0|9|24|5
73,78,89,1,7,0|9|0|6
57,57,66,1,7,0|9|47|10
78,73,67,1,7,0|9|30|5
64,81,83,1,7,0|9|0|8
53,69,87,1,7,0|9|6|10
54,73,69,1,7,0|379|22|12
73,75,89,1,7,0|9|0|6
60,76,80,1,7,0|9|0|12
63,71,87,1,7,0|9|7|7
68,62,80,1,7,0|9|49|15
76,86,80,1,7,0|9|6|6
66,72,77,1,7,0|9|0|10
45,70,68,1,7,0|379|56|14
74,79,77,1,7,0|9|0|10
82,80,84,1,7,0|9|16|6
71,76,83,1,7,0|9|0|10
64,63,71,1,7,0|65|27|15
59,73,77,1,7,0|9|0|11
69,71,88,1,7,0|9|0|8
48,62,78,1,7,0|9|63|12
67,58,81,1,7,0|9|18|16
74,75,70,1,7,0|9|0|7
76,68,86,1,7,0|9|53|6
56,58,65,1,7,0|9|46|10
65,76,77,1,7,0|9|0|12
59,68,74,1,7,0|9|0|10
56,61,64,1,7,0|9|45|10
83,73,83,1,7,0|9|49|5
51,62,76,1,7,0|9|0|13
59,74,91,1,7,0|9|24|7
59,81,75,1,7,0|9|13|8
75,69,87,1,7,0|9|52|6
52,70,69,1,7,0|379|0|13
52,62,76,1,7,0|9|0|11
80,71,80,1,7,0|9|48|5
61,75,73,1,7,0|9|0|8
62,78,89,1,7,0|9|25|7
69,74,85,1,7,0|9|0|10
53,55,72,1,7,0|9|17|11
55,72,72,1,7,0|9|50|8
58,80,79,1,7,0|9|45|7
65,80,75,1,7,0|9|0|9
53,53,69,1,7,0|9|41|12
55,70,70,1,7,0|9|54|11
63,72,70,1,7,0|9|34|8
80,73,68,1,7,0|9|29|5
56,76,80,1,7,0|9|0|10
79,83,85,1,7,0|9|48|5
79,84,73,1,7,0|9|9|5
54,69,73,1,7,0|9|0|10
64,64,86,1,7,0|9|53|11
59,64,84,1,7,0|9|27|10
77,74,73,1,7,0|9|0|7
64,73,86,1,7,0|9|0|9
53,58,68,1,7,0|9|0|11
67,71,72,1,7,0|9|0|8
73,69,75,1,7,0|9|0|6
61,66,77,1,7,0|9|0|11
55,60,79,1,7,0|9|11|10
51,67,83,1,7,0|9|7|10
75,68,81,1,7,0|9|0|7
69,80,69,1,7,0|9|45|5
68,79,68,1,7,0|9|29|5
51,68,79,1,7,0|9|9|10
48,68,70,1,7,0|9|0|12
60,79,69,1,7,0|9|48|13
72,78,87,1,7,0|9|0|8
40,84,76,1,7,0|379|2|17
61,57,73,1,7,0|9|23|14
73,85,78,1,7,0|9|0|7
78,69,73,1,7,0|9|7|5
79,76,82,1,7,0|9|0|7
65,68,84,1,7,0|9|0|8
57,63,70,1,7,0|9|47|10
83,78,86,1,7,0|9|49|5
66,72,79,1,7,0|9|0|10
60,69,71,1,7,0|9|20|9
65,71,86,1,7,0|9|0|8
66,57,80,1,7,0|9|17|16
63,65,86,1,7,0|9|60|11
70,79,80,1,7,0|9|0|11
46,60,70,1,7,0|9|51|13
76,70,86,1,7,0|9|0|6
66,73,72,1,7,0|9|0|15
62,85,84,1,7,0|9|66|5
74,79,90,1,7,0|9|47|5
65,65,79,1,7,0|9|26|7
73,88,80,1,7,0|9|27|5
66,74,76,1,7,0|9|0|11
58,75,71,1,7,0|9|30|8
47,63,74,1,7,0|9|0|11
62,74,78,1,7,0|9|0|12
61,63,81,1,7,0|9|40|9
59,65,83,1,7,0|9|0|10
77,81,73,1,7,0|9|0|7
58,81,76,1,7,0|9|42|7
77,73,86,1,7,0|9|0|7
54,68,78,1,7,0|9|0|11
68,72,82,1,7,0|9|0|10
74,85,69,1,7,0|9|24|5
73,81,69,1,7,0|9|8|5
53,62,68,1,7,0|9|15|11
50,71,68,1,7,0|116|44|12
66,77,81,1,7,0|9|0|10
63,85,82,1,7,0|9|43|6
74,69,88,1,7,0|9|0|6
52,60,79,1,7,0|9|12|10
74,77,76,1,7,0|9|0|10
72,80,86,1,7,0|9|0|8
63,80,82,1,7,0|9|0|8
75,74,72,1,7,0|9|0|7
48,66,80,1,7,0|9|29|10
56,73,82,1,7,0|9|0|10
51,62,70,1,7,0|9|8|11
56,56,72,1,7,0|9|0|11
75,79,69,1,7,0|9|0|6
79,67,79,1,7,0|9|10|5
64,82,79,1,7,0|9|0|8
61,71,71,1,7,0|9|34|8
81,75,86,1,7,0|9|48|5
78,74,67,1,7,0|9|12|5
74,69,71,1,7,0|9|10|5
71,83,72,1,7,0|9|0|7
47,76,78,1,7,0|116|20|14
59,63,77,1,7,0|9|20|9
81,79,87,1,7,0|9|56|5
45,87,82,1,7,0|116|54|16
70,85,76,1,7,0|9|0|6
60,73,79,1,7,0|9|0|13
54,62,70,1,7,0|9|0|11
61,76,84,1,7,0|9|0|9
75,80,72,1,7,0|9|0|8
45,72,73,1,7,0|116|32|13
61,82,78,1,7,0|9|11|8
67,79,78,1,7,0|9|0|10
53,72,68,1,7,0|379|59|12
59,64,78,1,7,0|9|0|10
47,59,68,1,7,0|9|18|11
80,75,88,1,7,0|9|46|5
77,86,72,1,7,0|9|8|5
48,73,66,1,7,0|116|53|11
76,81,79,1,7,0|9|0|8
83,74,76,1,7,0|9|7|5
59,61,75,1,7,0|9|7|10
76,78,82,1,7,0|9|0|10
54,64,80,1,7,0|9|22|9
51,66,77,1,7,0|9|9|10
67,69,84,1,7,0|9|0|9
52,65,82,1,7,0|9|9|10
48,65,80,1,7,0|9|28|10
69,72,81,1,7,0|9|0|11
48,60,69,1,7,0|9|19|11
82,70,84,1,7,0|9|48|5
70,77,76,1,7,0|9|0|9
50,61,66,1,7,0|9|43|12
58,82,84,1,7,0|9|37|6
44,64,67,1,7,0|9|49|13
74,78,86,1,7,0|9|0|7
84,75,74,1,7,0|9|8|5
76,67,85,1,7,0|9|53|6
72,77,74,1,7,0|9|0|9
72,80,72,1,7,0|9|0|8
66,85,74,1,7,0|9|56|5
72,68,87,1,7,0|9|0|7
75,79,68,1,7,0|9|61|5
48,62,71,1,7,0|9|0|13
47,61,69,1,7,0|9|17|11
76,71,69,1,7,0|9|50|5
74,84,67,1,7,0|9|11|5
59,71,83,1,7,0|9|0|11
60,76,82,1,7,0|9|0|10
45,67,71,1,7,0|9|32|13
82,82,74,1,7,0|9|11|5
70,73,80,1,7,0|9|0|10
77,85,79,1,7,0|9|0|6
72,65,88,1,7,0|9|54|6
71,66,74,1,7,0|9|5|7
81,75,77,1,7,0|9|9|5
48,59,79,1,7,0|9|6|12
53,60,77,1,7,0|9|0|11
45,55,74,1,7,0|9|57|11
74,72,82,1,7,0|9|0|8
69,80,86,1,7,0|9|0|7
73,68,69,1,7,0|65|49|13
46,57,72,1,7,0|9|57|14
53,75,83,1,7,0|9|58|9
79,82,77,1,7,0|9|0|6
45,61,79,1,7,0|9|28|10
53,65,75,1,7,0|9|0|11
75,68,90,1,7,0|9|52|6
57,68,82,1,7,0|9|0|11
46,62,68,1,7,0|9|14|11
73,68,80,1,7,0|9|0|8
62,80,86,1,7,0|9|6|7
56,78,78,1,7,0|9|45|7
54,57,71,1,7,0|9|0|12
78,83,72,1,7,0|9|0|6
58,78,74,1,7,0|9|32|8
68,77,77,1,7,0|9|0|11
61,80,74,1,7,0|9|0|8
64,77,85,1,7,0|9|0|9
74,72,84,1,7,0|9|0|8
79,72,77,1,7,0|9|0|6
64,84,84,1,7,0|9|47|6
54,65,81,1,7,0|9|0|10
40,63,69,1,7,0|9|58|14
55,68,71,1,7,0|379|0|14
65,81,86,1,7,0|9|8|8
61,75,85,1,7,0|9|0|8
65,79,91,1,7,0|9|26|7
49,62,78,1,7,0|9|29|10
59,70,79,1,7,0|9|0|12
64,68,69,1,7,0|9|19|14
63,64,84,1,7,0|9|48|10
66,80,69,1,7,0|9|30|5
66,80,81,1,7,0|9|0|9
55,66,82,1,7,0|9|0|10
72,77,85,1,7,0|9|0|9
75,73,78,1,7,0|9|0|9
76,72,73,1,7,0|9|0|7
62,67,82,1,7,0|9|0|13
68,72,71,1,7,0|9|0|6
75,68,83,1,7,0|9|13|7
79,71,80,1,7,0|9|0|6
80,85,72,1,7,0|9|15|5
58,75,76,1,7,0|9|0|10
74,85,87,1,7,0|9|44|5
69,87,81,1,7,0|9|59|5
67,74,79,1,7,0|9|0|11
75,88,77,1,7,0|9|26|5
67,84,72,1,7,0|9|31|5
80,78,70,1,7,0|9|11|5
59,65,81,1,7,0|9|0|11
69,74,87,1,7,0|9|0|8
57,68,79,1,7,0|9|0|11
74,68,85,1,7,0|9|0|7
58,59,73,1,7,0|9|67|10
75,76,92,1,7,0|9|51|5
72,70,87,1,7,0|9|0|7
80,85,80,1,7,0|9|29|5
59,60,75,1,7,0|9|61|13
54,68,68,1,7,0|379|0|13
57,64,70,1,7,0|9|46|10
67,82,78,1,7,0|9|0|8
71,75,87,1,7,0|9|0|8
62,71,78,1,7,0|9|0|9
48,55,70,1,7,0|9|53|11
61,69,73,1,7,0|9|0|14
69,71,75,1,7,0|65|0|15
66,81,72,1,7,0|9|0|6
55,68,69,1,7,0|9|58|11
40,58,65,1,7,0|116|46|15
65,78,69,1,7,0|9|57|14
70,73,86,1,7,0|9|0|9
60,79,85,1,7,0|9|0|8
62,77,78,1,7,0|9|0|11
78,82,82,1,7,0|9|0|7
51,74,86,1,7,0|5295|58|17
65,69,73,1,7,0|9|0|8
57,64,86,1,7,0|9|27|10
45,64,70,1,7,0|9|48|10
73,74,78,1,7,0|9|0|10
75,72,88,1,7,0|9|0|6
75,80,75,1,7,0|9|0|9
52,72,84,1,7,0|9|39|9
57,63,73,1,7,0|9|0|11
56,75,72,1,7,0|9|28|8
64,61,82,1,7,0|9|53|11
75,69,78,1,7,0|9|0|6
53,74,80,1,7,0|9|38|9
69,72,89,1,7,0|9|0|7
52,69,68,1,7,0|379|0|14
76,75,85,1,7,0|9|0|8
74,83,84,1,7,0|9|0|7
74,79,70,1,7,0|9|0|7
55,76,83,1,7,0|9|22|7
55,74,83,1,7,0|9|22|7
71,59,81,1,7,0|9|47|15
80,82,77,1,7,0|9|34|5
69,75,76,1,7,0|9|0|9
63,76,78,1,7,0|9|0|12
73,72,79,1,7,0|9|0|9
81,74,80,1,7,0|9|0|6
55,79,80,1,7,0|9|24|7
52,75,64,1,7,0|116|22|12
69,72,74,1,7,0|9|0|7
65,83,85,1,7,0|9|17|6
40,65,69,1,7,0|9|58|14
72,86,79,1,7,0|9|0|6
75,70,77,1,7,0|9|0|7
64,66,87,1,7,0|9|24|7
61,77,73,1,7,0|9|0|8
73,69,73,1,7,0|9|7|5
41,53,72,1,7,0|9|27|15
51,52,73,1,7,0|9|56|11
61,78,74,1,7,0|9|0|9
40,55,57,1,7,0|116|54|16
73,82,75,1,7,0|9|0|9
74,67,84,1,7,0|9|0|7
81,74,86,1,7,0|9|47|5
50,57,70,1,7,0|9|55|11
56,74,73,1,7,0|9|0|9
66,76,83,1,7,0|9|0|11
80,79,69,1,7,0|9|10|5
66,74,75,1,7,0|9|0|11
52,71,76,1,7,0|9|22|9
79,86,75,1,7,0|9|57|5
64,68,75,1,7,0|9|0|8
67,73,70,1,7,0|9|11|5
51,54,71,1,7,0|9|6|12
75,75,82,1,7,0|9|0|9
71,88,82,1,7,0|9|14|6
54,56,72,1,7,0|9|0|12
60,82,84,1,7,0|9|25|7
67,73,83,1,7,0|9|0|10
60,73,83,1,7,0|9|0|12
62,73,84,1,7,0|9|0|9
49,56,78,1,7,0|9|7|12
61,68,87,1,7,0|9|17|11
67,82,87,1,7,0|9|51|6
49,74,73,1,7,0|116|11|13
66,79,86,1,7,0|9|0|9
76,75,87,1,7,0|9|0|7
48,60,78,1,7,0|9|27|10
60,75,89,1,7,0|9|23|7
47,69,67,1,7,0|9|22|11
75,80,89,1,7,0|9|0|6
72,79,83,1,7,0|9|0|10
83,81,76,1,7,0|9|12|5
54,56,68,1,7,0|9|56|11
66,79,84,1,7,0|9|0|9
59,58,67,1,7,0|9|48|10
61,65,76,1,7,0|9|0|11
66,79,74,1,7,0|9|0|7
80,69,76,1,7,0|9|49|5
60,67,70,1,7,0|9|51|8
65,80,73,1,7,0|9|0|9
59,75,79,1,7,0|9|0|11
73,83,70,1,7,0|9|19|5
55,67,64,1,7,0|9|25|12
72,75,80,1,7,0|9|0|11
68,76,83,1,7,0|9|0|11
75,87,77,1,7,0|9|27|5
70,78,75,1,7,0|9|0|10
65,69,75,1,7,0|9|0|9
55,52,73,1,7,0|9|45|10
68,86,71,1,7,0|9|28|5
74,81,70,1,7,0|9|0|6
59,67,82,1,7,0|9|0|13
66,73,74,1,7,0|9|0|10
71,87,84,1,7,0|9|18|6
65,70,81,1,7,0|9|0|10
76,67,86,1,7,0|9|51|6
50,69,69,1,7,0|9|0|12
63,67,79,1,7,0|9|0|11
44,74,80,1,7,0|379|26|15
56,71,70,1,7,0|9|50|8
71,63,71,1,7,0|65|7|15
68,82,67,1,7,0|9|30|5
55,77,80,1,7,0|9|57|9
70,73,73,1,7,0|9|0|7
72,84,81,1,7,0|9|0|8
71,77,83,1,7,0|9|0|10
61,68,72,1,7,0|9|32|8
70,68,76,1,7,0|9|35|6
62,69,88,1,7,0|9|56|11
46,70,67,1,7,0|9|17|11
79,82,74,1,7,0|9|0|6
60,82,78,1,7,0|9|43|7
45,74,84,1,7,0|7737|57|17
44,62,72,1,7,0|9|14|11
75,71,78,1,7,0|9|0|8
45,63,69,1,7,0|9|47|10
47,57,76,1,7,0|9|8|12
69,69,84,1,7,0|9|0|9
77,75,81,1,7,0|9|0|8
58,64,78,1,7,0|9|0|10
64,85,75,1,7,0|9|30|5
61,81,84,1,7,0|9|42|7
81,83,77,1,7,0|9|9|5
72,71,89,1,7,0|9|0|7
60,70,73,1,7,0|9|0|10
67,87,75,1,7,0|9|29|5
66,79,68,1,7,0|9|29|5
77,84,71,1,7,0|9|8|5
65,76,73,1,7,0|9|0|10
71,80,85,1,7,0|9|0|8
74,78,72,1,7,0|9|0|8
71,74,77,1,7,0|9|0|10
64,84,78,1,7,0|9|65|5
39,66,67,1,7,0|9|12|13
46,61,76,1,7,0|9|29|10
66,77,72,1,7,0|9|0|9
70,73,70,1,7,0|9|0|6
53,57,70,1,7,0|9|0|12
71,80,87,1,7,0|9|0|7
64,72,89,1,7,0|9|7|7
77,77,70,1,7,0|9|0|7
77,83,80,1,7,0|9|0|7
68,67,85,1,7,0|9|0|7
45,65,69,1,7,0|9|48|10
56,62,75,1,7,0|9|0|11
38,85,77,1,7,0|379|22|17
63,77,76,1,7,0|9|0|11
60,69,87,1,7,0|9|16|11
54,71,75,1,7,0|9|0|10
69,85,83,1,7,0|9|16|6
62,68,74,1,7,0|9|0|10
79,73,84,1,7,0|9|4|6
60,82,73,1,7,0|9|42|7
60,67,84,1,7,0|9|0|12
78,75,72,1,7,0|9|0|6
65,65,78,1,7,0|9|7|10
63,75,87,1,7,0|9|0|8
77,72,81,1,7,0|9|0|6
52,69,69,1,7,0|116|0|12
65,84,77,1,7,0|9|68|5
69,68,84,1,7,0|9|0|8
57,67,86,1,7,0|9|47|10
65,66,78,1,7,0|9|49|7
51,57,75,1,7,0|9|0|12
48,53,77,1,7,0|9|38|11
42,64,66,1,7,0|9|11|13
62,64,73,1,7,0|9|19|9
76,89,77,1,7,0|9|10|5
68,67,78,1,7,0|9|24|7
50,63,66,1,7,0|9|42|12
80,73,84,1,7,0|9|0|6
78,73,87,1,7,0|9|0|6
62,75,87,1,7,0|9|0|8
48,70,82,1,7,0|9|8|10
79,84,71,1,7,0|9|14|5
69,71,70,1,7,0|9|36|16
51,64,69,1,7,0|379|0|13
44,76,80,1,7,0|379|7|15
60,75,72,1,7,0|9|43|7
52,76,77,1,7,0|9|56|9
65,78,80,1,7,0|9|0|10
67,84,83,1,7,0|9|0|7
70,80,88,1,7,0|9|0|6
78,83,86,1,7,0|9|48|5
71,64,84,1,7,0|9|53|6
58,74,83,1,7,0|9|0|8
75,79,91,1,7,0|9|50|5
76,70,81,1,7,0|9|0|6
71,75,88,1,7,0|9|0|7
66,80,89,1,7,0|9|0|6
79,73,77,1,7,0|9|0|6
75,82,83,1,7,0|9|0|7
78,85,83,1,7,0|9|28|5
46,65,78,1,7,0|9|46|10
70,74,73,1,7,0|9|0|8
76,81,88,1,7,0|9|16|6
76,72,83,1,7,0|9|0|8
55,56,77,1,7,0|9|69|13
65,80,69,1,7,0|9|28|5
76,81,70,1,7,0|9|0|6
80,73,75,1,7,0|9|7|5
72,66,87,1,7,0|9|49|5
74,78,79,1,7,0|9|0|10
65,80,83,1,7,0|9|0|8
67,75,68,1,7,0|9|29|5
72,74,69,1,7,0|9|8|5
80,80,74,1,7,0|9|7|5
45,73,72,1,7,0|116|61|12
45,83,78,1,7,0|116|56|14
72,78,79,1,7,0|9|0|11
67,65,87,1,7,0|9|55|6
79,75,85,1,7,0|9|0|7
61,62,78,1,7,0|9|49|10
75,78,77,1,7,0|9|0|10
76,84,70,1,7,0|9|14|5
76,75,86,1,7,0|9|0|8
79,74,79,1,7,0|9|0|7
71,71,89,1,7,0|9|7|7
78,71,82,1,7,0|9|0|6
49,71,64,1,7,0|116|54|11
74,75,82,1,7,0|9|0|10
46,67,66,1,7,0|9|44|12
71,73,85,1,7,0|9|0|10
65,77,86,1,7,0|9|0|9
55,53,68,1,7,0|9|46|10
58,56,68,1,7,0|9|69|10
